,DATEPRD,WELL_BORE_CODE,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
0,13-Jul-08,NO 15/9-F-14 H,260.867,103.29299999999999,160.15,0.0,21.05,100.71,52.38,69.54,1735.26,252235.23,4.0
1,14-Jul-08,NO 15/9-F-14 H,256.248,104.01799999999999,156.65,0.0,27.22,99.6,71.12,68.02,592.36,88949.0,1.37
2,15-Jul-08,NO 15/9-F-14 H,254.983,103.96700000000001,156.33,0.0,27.28,98.65,67.59,66.95,2532.21,373786.28,5.84
3,16-Jul-08,NO 15/9-F-14 H,251.476,104.211,155.82,0.0,30.65,95.66,73.78,63.66,3030.71,447840.09,9.13
4,17-Jul-08,NO 15/9-F-14 H,249.34599999999998,104.339,155.76,0.0,32.56,93.59,78.04,61.34,3288.08,474614.43,7.58
5,22-Jul-08,NO 15/9-F-14 H,251.858,104.40700000000001,155.17,0.0,29.75,96.69,77.02,64.77,2717.44,399221.04,6.45
6,23-Jul-08,NO 15/9-F-14 H,251.915,104.43,155.18,0.0,29.67,96.73,77.14,64.77,2745.51,403771.0,6.38
7,24-Jul-08,NO 15/9-F-14 H,251.851,104.441,155.19,0.0,29.79,96.66,76.88,64.95,2762.59,413309.67,6.4
8,25-Jul-08,NO 15/9-F-14 H,251.87,104.459,155.58,0.0,29.72,96.29,71.98,64.82,2763.68,402430.02,6.43
9,26-Jul-08,NO 15/9-F-14 H,251.855,104.47200000000001,155.42,0.0,29.79,96.44,73.85,64.94,2759.3,404995.2,6.39
10,27-Jul-08,NO 15/9-F-14 H,251.915,104.469,155.42,0.0,29.78,96.5,74.99,65.01,2732.34,400145.03,6.28
11,28-Jul-08,NO 15/9-F-14 H,251.951,104.49600000000001,155.37,0.0,29.81,96.58,75.9,65.07,2762.74,405191.14,6.35
12,29-Jul-08,NO 15/9-F-14 H,252.58900000000003,104.49700000000001,155.28,0.0,28.81,97.31,75.37,65.84,2670.67,391242.72,8.82
13,02-Aug-08,NO 15/9-F-14 H,250.541,104.62,160.5,0.0,30.76,90.04,74.15,59.9,3057.91,449222.7,4.29
14,04-Aug-08,NO 15/9-F-14 H,250.179,104.55799999999999,155.99,0.0,32.19,94.19,76.06,62.48,3019.3,441240.45,4.54
15,05-Aug-08,NO 15/9-F-14 H,250.292,104.64399999999999,156.19,0.0,32.31,94.11,75.51,62.39,3135.89,457771.78,4.72
16,06-Aug-08,NO 15/9-F-14 H,251.12099999999998,104.63,156.14,0.0,29.15,94.99,77.05,63.3,911.43,134051.24,1.37
17,21-Aug-08,NO 15/9-F-14 H,237.672,104.728,154.7,0.0,36.32,82.98,78.76,50.39,2911.25,423611.98,5.54
18,23-Sep-08,NO 15/9-F-14 H,213.475,105.006,154.55,0.0,52.37,58.93,79.34,25.56,5290.92,753658.36,20.73
19,24-Sep-08,NO 15/9-F-14 H,211.80200000000002,105.021,153.95,0.0,53.29,57.86,80.58,24.49,5336.6,757018.34,7.49
20,25-Sep-08,NO 15/9-F-14 H,212.718,105.00299999999999,152.56,0.0,50.21,60.15,80.22,26.96,4880.31,733460.14,20.56
21,26-Sep-08,NO 15/9-F-14 H,209.007,105.025,153.31,0.0,55.55,55.69,80.32,22.28,5453.84,773865.6,29.58
22,28-Sep-08,NO 15/9-F-14 H,209.36,105.027,152.61,0.0,53.96,56.75,78.51,23.48,5156.66,736404.87,18.84
23,29-Sep-08,NO 15/9-F-14 H,207.532,105.03200000000001,152.63,0.0,55.81,54.9,78.7,21.53,5410.73,766070.77,10.11
24,06-Oct-08,NO 15/9-F-14 H,215.263,104.93799999999999,148.71,0.0,38.5,66.56,74.52,34.42,3485.34,484446.82,1.11
25,07-Oct-08,NO 15/9-F-14 H,212.017,104.979,148.5,0.0,43.3,63.52,75.38,30.85,4222.5,599591.35,2.58
26,29-Oct-08,NO 15/9-F-14 H,211.47299999999998,105.15700000000001,152.2,0.0,50.58,59.28,78.25,26.1,4793.27,688367.98,3.69
27,02-Nov-08,NO 15/9-F-14 H,218.989,104.999,151.86,0.0,38.06,67.13,73.57,34.48,3731.52,531070.72,2.34
28,09-Nov-08,NO 15/9-F-14 H,223.25799999999998,105.088,148.59,0.0,35.94,74.67,76.08,42.5,3502.6,497111.26,2.85
29,11-Nov-08,NO 15/9-F-14 H,223.83599999999998,105.096,148.93,0.0,35.81,74.91,74.61,42.76,3492.99,495927.25,0.85
30,25-Nov-08,NO 15/9-F-14 H,224.74900000000002,105.135,149.63,0.0,36.56,75.12,77.33,42.35,3661.02,525715.86,12.45
31,09-Dec-08,NO 15/9-F-14 H,233.236,105.215,152.49,0.0,35.81,80.74,75.81,47.91,3687.36,510228.28,0.98
32,21-Dec-08,NO 15/9-F-14 H,242.06599999999997,105.23299999999999,154.8,0.0,33.95,87.26,76.46,54.59,3492.51,508709.44,4.13
33,22-Dec-08,NO 15/9-F-14 H,242.88,105.23200000000001,155.01,0.0,33.79,87.87,77.92,55.17,3478.92,506383.06,4.28
34,03-Jan-09,NO 15/9-F-14 H,251.82299999999998,105.17399999999999,158.27,0.0,30.05,93.55,74.83,61.29,2216.9,323603.08,3.42
35,06-Jan-09,NO 15/9-F-14 H,250.78599999999997,104.93799999999999,157.76,0.0,31.61,93.03,74.04,60.27,2649.25,386193.55,1.51
36,13-Jan-09,NO 15/9-F-14 H,247.99,104.038,158.47,0.0,36.26,89.52,79.39,56.29,3920.6,561182.25,3.35
37,14-Jan-09,NO 15/9-F-14 H,251.528,105.361,160.87,0.0,35.82,90.66,80.37,57.42,3827.53,547774.31,2.66
38,15-Jan-09,NO 15/9-F-14 H,252.11900000000003,105.369,161.13,0.0,35.81,90.98,76.94,57.83,4449.03,639914.22,48.44
39,13-Feb-09,NO 15/9-F-14 H,263.817,105.31299999999999,164.74,0.0,32.26,99.08,78.19,66.38,3573.58,506865.09,91.37
40,15-Feb-09,NO 15/9-F-14 H,262.41700000000003,105.38799999999999,165.23,0.0,34.88,97.19,79.68,64.47,4493.98,639392.16,88.04
41,18-Feb-09,NO 15/9-F-14 H,263.497,105.40100000000001,165.92,0.0,34.82,97.58,78.53,64.44,4515.1,641145.23,91.87
42,20-Mar-09,NO 15/9-F-14 H,249.808,104.825,161.58,0.0,36.01,88.23,79.34,55.47,4539.29,633353.27,37.01
43,30-Mar-09,NO 15/9-F-14 H,261.91,102.62700000000001,167.1,0.0,11.91,94.81,25.9,67.24,155.26,18731.26,0.0
44,25-Apr-09,NO 15/9-F-14 H,220.166,105.055,152.0,0.0,39.87,68.16,74.83,35.32,4090.03,552159.1,3.38
45,30-Apr-09,NO 15/9-F-14 H,218.593,105.086,151.13,0.0,39.25,67.46,77.78,34.64,4035.73,546557.59,3.08
46,01-May-09,NO 15/9-F-14 H,218.69400000000002,105.09899999999999,151.43,0.0,40.12,67.26,75.59,34.42,4081.53,550609.59,2.92
47,02-May-09,NO 15/9-F-14 H,218.84400000000002,105.10600000000001,151.35,0.0,40.12,67.49,77.76,34.63,4066.61,550195.52,2.5
48,28-May-09,NO 15/9-F-14 H,226.489,105.404,157.68,0.0,41.26,68.81,81.61,35.77,4023.55,553235.27,287.96
49,03-Jun-09,NO 15/9-F-14 H,228.67700000000002,105.329,156.89,0.0,37.79,71.79,78.62,39.35,2994.6,409045.34,186.7
50,04-Jun-09,NO 15/9-F-14 H,227.84,105.316,156.46,0.0,37.93,71.38,80.33,38.96,3352.53,456955.83,104.45
51,05-Jun-09,NO 15/9-F-14 H,226.274,105.318,156.25,0.0,38.48,70.03,81.07,37.52,3369.57,460247.78,79.52
52,06-Jun-09,NO 15/9-F-14 H,228.892,105.23700000000001,156.57,0.0,34.15,72.32,75.91,40.59,2702.0,368496.38,99.3
53,07-Jun-09,NO 15/9-F-14 H,224.91299999999998,105.291,155.85,0.0,38.72,69.07,79.58,36.36,3439.9,459880.12,177.73
54,08-Jun-09,NO 15/9-F-14 H,222.903,105.31,155.5,0.0,39.78,67.4,81.26,34.66,3497.78,469527.14,109.23
55,12-Jun-09,NO 15/9-F-14 H,219.34,105.29700000000001,154.35,0.0,40.27,64.99,81.23,32.38,3768.1,527805.4,21.4
56,28-Jun-09,NO 15/9-F-14 H,228.92,105.071,152.39,0.0,28.22,76.54,75.71,45.28,1755.46,253941.55,256.61
57,29-Jun-09,NO 15/9-F-14 H,228.987,105.066,152.36,0.0,28.16,76.63,76.35,45.36,1786.06,256678.7,242.23
58,19-Jul-09,NO 15/9-F-14 H,229.90900000000002,105.083,153.82,0.0,28.16,76.08,74.54,44.76,1725.31,237547.48,140.25
59,16-Aug-09,NO 15/9-F-14 H,223.952,105.525,160.39,0.0,42.24,63.56,84.69,30.7,4224.45,586837.65,817.1
60,17-Aug-09,NO 15/9-F-14 H,224.403,105.53399999999999,160.76,0.0,42.29,63.65,86.41,30.77,4232.84,587997.71,804.53
61,20-Aug-09,NO 15/9-F-14 H,225.513,105.564,161.85,0.0,42.29,63.66,84.46,30.79,4232.66,589375.1,785.26
62,26-Aug-09,NO 15/9-F-14 H,234.19400000000002,105.34299999999999,171.8,0.0,30.96,62.4,78.75,36.67,1466.67,204838.22,658.03
63,04-Sep-09,NO 15/9-F-14 H,254.737,104.645,254.74,0.0,19.46,0.0,47.31,31.91,293.98,39397.99,17.2
64,07-Sep-09,NO 15/9-F-14 H,240.80599999999998,104.366,163.89,0.0,32.36,76.92,79.38,45.51,2262.5,316811.72,13.9
65,08-Sep-09,NO 15/9-F-14 H,239.74200000000002,105.529,165.1,0.0,37.83,74.64,84.05,42.1,3644.19,508699.03,860.8
66,24-Sep-09,NO 15/9-F-14 H,230.58700000000002,105.912,172.81,0.0,55.3,57.78,87.58,23.91,4270.77,597666.97,693.42
67,10-Oct-09,NO 15/9-F-14 H,236.19400000000002,104.167,168.38,0.0,40.54,67.81,83.56,34.74,3599.73,504695.35,538.91
68,11-Oct-09,NO 15/9-F-14 H,239.86700000000002,105.796,171.29,0.0,41.16,68.57,86.87,35.04,3580.92,501628.24,575.5
69,25-Oct-09,NO 15/9-F-14 H,241.828,105.789,173.39,0.0,39.83,68.43,81.8,35.19,3384.02,472845.45,1072.62
70,13-Nov-09,NO 15/9-F-14 H,238.581,105.965,176.31,0.0,44.2,62.27,85.45,28.78,3614.06,514697.38,1618.1
71,27-Nov-09,NO 15/9-F-14 H,246.252,105.90299999999999,176.69,0.0,36.42,69.56,87.09,36.57,3099.79,439791.82,1324.12
72,21-Dec-09,NO 15/9-F-14 H,232.696,106.08,179.49,0.0,48.3,53.21,85.87,20.34,3061.28,423081.69,2407.76
73,09-Jan-10,NO 15/9-F-14 H,240.821,106.11,182.82,0.0,39.73,58.0,85.78,25.45,2301.79,337751.4,1609.05
74,17-Jan-10,NO 15/9-F-14 H,235.609,106.21700000000001,183.84,0.0,49.31,51.77,85.16,18.91,2695.51,376652.43,2791.5
75,08-Feb-10,NO 15/9-F-14 H,246.703,106.28399999999999,188.4,0.0,43.33,58.3,89.97,25.87,2608.51,367110.17,2750.3
76,09-Feb-10,NO 15/9-F-14 H,247.385,106.291,188.59,0.0,42.84,58.8,89.97,26.42,2579.15,362761.76,2724.61
77,10-Feb-10,NO 15/9-F-14 H,188.63,80.616,128.59,0.0,41.73,60.04,89.64,27.78,2521.73,355402.62,2616.02
78,11-Feb-10,NO 15/9-F-14 H,250.18900000000002,106.27600000000001,188.95,0.0,40.5,61.24,89.82,29.01,2500.81,350905.83,2280.37
79,13-Feb-10,NO 15/9-F-14 H,252.44299999999998,106.21600000000001,188.67,0.0,38.79,63.77,89.56,31.73,2426.54,333708.84,2359.86
80,14-Feb-10,NO 15/9-F-14 H,222.27,94.156,160.84,0.0,34.26,61.43,83.64,31.89,1436.9,201411.22,1288.17
81,15-Feb-10,NO 15/9-F-14 H,0.0,0.0,69.26,0.0,28.84,69.26,74.34,38.15,1006.27,137507.76,672.68
82,25-Feb-10,NO 15/9-F-14 H,49.45,20.96,10.67,0.0,40.53,60.12,87.49,28.34,1709.58,243034.51,1755.05
83,04-Mar-10,NO 15/9-F-14 H,247.415,106.24799999999999,186.97,0.0,40.99,60.44,89.22,27.96,2332.95,322809.68,1966.81
84,10-Mar-10,NO 15/9-F-14 H,242.908,106.26700000000001,183.48,0.0,42.24,59.43,89.45,26.63,2353.48,324892.56,2029.42
85,17-Mar-10,NO 15/9-F-14 H,244.47400000000002,106.309,185.51,0.0,41.94,58.96,88.92,26.2,2363.55,330494.63,2707.64
86,21-Mar-10,NO 15/9-F-14 H,240.82299999999998,106.273,183.97,0.0,42.77,56.85,89.56,23.73,2220.6,309661.36,2031.36
87,22-Mar-10,NO 15/9-F-14 H,238.618,106.27799999999999,183.74,0.0,45.04,54.88,88.51,21.62,2650.03,370156.14,2364.9
88,24-Mar-10,NO 15/9-F-14 H,236.84099999999998,106.321,184.09,0.0,47.67,52.75,87.9,19.37,2723.29,384920.14,2563.73
89,25-Mar-10,NO 15/9-F-14 H,237.292,106.333,184.51,0.0,47.67,52.78,87.84,19.34,2710.55,382931.93,2632.92
90,26-Mar-10,NO 15/9-F-14 H,238.497,106.34,184.94,0.0,46.88,53.55,86.82,20.13,2607.98,368334.37,2647.59
91,27-Mar-10,NO 15/9-F-14 H,239.166,106.346,185.28,0.0,46.52,53.89,88.3,20.46,2538.52,359368.76,2546.04
92,28-Mar-10,NO 15/9-F-14 H,239.774,106.35799999999999,185.68,0.0,45.71,54.09,89.25,20.64,2372.26,334871.43,2456.03
93,29-Mar-10,NO 15/9-F-14 H,240.44099999999997,106.366,186.05,0.0,46.68,54.39,89.96,20.93,2380.49,336591.37,2496.2
94,30-Mar-10,NO 15/9-F-14 H,242.17700000000002,106.36,186.43,0.0,45.17,55.75,87.9,22.37,2555.35,363966.9,2556.96
95,31-Mar-10,NO 15/9-F-14 H,242.62599999999998,106.365,186.84,0.0,44.15,55.79,87.42,22.35,2530.06,360196.09,2766.34
96,02-Apr-10,NO 15/9-F-14 H,249.669,105.911,195.52,0.0,35.26,54.15,75.85,23.09,805.18,116946.9,817.6
97,03-Apr-10,NO 15/9-F-14 H,245.918,106.35,188.03,0.0,42.42,57.89,86.37,24.57,2329.4,327884.14,2458.74
98,04-Apr-10,NO 15/9-F-14 H,243.646,106.40700000000001,188.12,0.0,45.93,55.52,88.62,22.21,2649.88,372779.09,2812.37
99,05-Apr-10,NO 15/9-F-14 H,244.66,106.41799999999999,188.48,0.0,44.42,56.18,89.29,22.96,2592.21,366142.18,2694.23
100,06-Apr-10,NO 15/9-F-14 H,245.68599999999998,106.42,188.76,0.0,44.62,56.93,87.62,23.75,2569.99,364122.63,2625.16
101,07-Apr-10,NO 15/9-F-14 H,246.05,106.429,188.99,0.0,44.62,57.06,89.84,23.8,2567.23,364373.14,2832.17
102,08-Apr-10,NO 15/9-F-14 H,247.136,106.43299999999999,189.3,0.0,43.98,57.84,90.65,24.63,2639.66,375786.26,2659.4
103,09-Apr-10,NO 15/9-F-14 H,248.222,106.421,189.33,0.0,43.05,58.89,90.8,25.77,2594.12,364622.26,2459.18
104,10-Apr-10,NO 15/9-F-14 H,247.49200000000002,106.396,188.74,0.0,42.75,58.75,90.62,25.69,2574.89,359872.05,2477.55
105,11-Apr-10,NO 15/9-F-14 H,246.805,106.382,188.38,0.0,42.69,58.42,90.26,25.41,2548.68,356321.96,2401.55
106,12-Apr-10,NO 15/9-F-14 H,244.75099999999998,106.37799999999999,187.91,0.0,43.89,56.85,90.53,23.72,2589.88,362544.04,2447.96
107,13-Apr-10,NO 15/9-F-14 H,243.24200000000002,106.35700000000001,187.02,0.0,44.26,56.22,90.42,23.11,2581.96,362655.22,2477.63
108,14-Apr-10,NO 15/9-F-14 H,242.265,106.34200000000001,186.34,0.0,44.29,55.92,90.36,22.82,2471.34,343955.47,2054.28
109,15-Apr-10,NO 15/9-F-14 H,241.517,106.331,185.69,0.0,44.17,55.83,90.31,22.74,2438.81,340726.46,2585.23
110,16-Apr-10,NO 15/9-F-14 H,240.285,106.32799999999999,185.08,0.0,44.61,55.21,89.91,22.1,2428.33,339139.22,2556.13
111,17-Apr-10,NO 15/9-F-14 H,241.282,106.304,184.69,0.0,42.22,56.59,88.46,23.53,2276.94,318135.05,2570.24
112,18-Apr-10,NO 15/9-F-14 H,238.065,106.32,183.8,0.0,45.68,54.27,89.72,21.07,2521.84,351073.08,2564.96
113,19-Apr-10,NO 15/9-F-14 H,236.855,106.316,183.14,0.0,46.2,53.72,89.44,20.54,2487.4,353646.98,2693.93
114,20-Apr-10,NO 15/9-F-14 H,235.292,106.307,182.49,0.0,46.98,52.8,88.71,19.59,2345.28,325928.07,1823.37
115,21-Apr-10,NO 15/9-F-14 H,234.262,106.302,181.82,0.0,47.15,52.45,89.49,19.25,2727.02,378875.37,2430.84
116,22-Apr-10,NO 15/9-F-14 H,233.989,106.279,181.18,0.0,46.16,52.81,89.2,19.68,2674.99,372845.54,2282.69
117,23-Apr-10,NO 15/9-F-14 H,233.618,106.287,181.09,0.0,46.17,52.53,89.41,19.43,2632.77,377052.69,2252.02
118,24-Apr-10,NO 15/9-F-14 H,232.11599999999999,106.336,182.31,0.0,52.6,49.81,89.01,16.36,2656.07,379250.25,2359.74
119,25-Apr-10,NO 15/9-F-14 H,231.33599999999998,106.402,183.4,0.0,58.58,47.93,88.74,13.91,2788.46,384677.3,2608.4
120,26-Apr-10,NO 15/9-F-14 H,238.468,106.34700000000001,184.08,0.0,49.45,54.39,88.72,20.66,2235.18,319314.57,2082.29
121,27-Apr-10,NO 15/9-F-14 H,232.12099999999998,106.456,185.23,0.0,61.31,46.89,90.3,13.08,3115.25,442143.39,2796.42
122,28-Apr-10,NO 15/9-F-14 H,240.665,106.428,185.87,0.0,50.1,54.79,88.14,21.02,2329.56,333190.64,1941.66
123,29-Apr-10,NO 15/9-F-14 H,238.1,106.428,186.59,0.0,55.09,51.51,89.72,17.69,2704.27,385619.31,2370.42
124,30-Apr-10,NO 15/9-F-14 H,234.78,106.506,187.16,0.0,61.25,47.62,90.69,13.76,3159.22,448847.16,2729.15
125,01-May-10,NO 15/9-F-14 H,235.372,106.524,187.63,0.0,60.9,47.74,90.71,14.15,3149.16,447855.25,2713.11
126,02-May-10,NO 15/9-F-14 H,236.368,106.53200000000001,188.01,0.0,59.36,48.36,90.81,14.79,3120.6,442383.61,2652.35
127,03-May-10,NO 15/9-F-14 H,236.418,106.529,188.0,0.0,59.33,48.41,90.71,14.86,3126.64,441909.62,2651.94
128,04-May-10,NO 15/9-F-14 H,236.685,106.53200000000001,188.19,0.0,59.24,48.49,90.71,14.93,2999.43,425496.49,2431.99
129,05-May-10,NO 15/9-F-14 H,237.13400000000001,106.542,188.57,0.0,59.12,48.57,91.0,15.0,3069.97,432818.08,2783.13
130,06-May-10,NO 15/9-F-14 H,236.955,106.554,189.06,0.0,61.46,47.9,90.11,14.3,3135.62,444230.83,2614.74
131,07-May-10,NO 15/9-F-14 H,236.972,106.571,189.53,0.0,63.29,47.44,90.83,13.81,3180.69,451352.62,2885.57
132,08-May-10,NO 15/9-F-14 H,237.453,106.58,189.95,0.0,63.27,47.5,91.35,13.86,3165.64,449545.58,2939.23
133,09-May-10,NO 15/9-F-14 H,237.93099999999998,106.587,190.38,0.0,63.18,47.56,91.09,13.91,3153.14,447430.63,2927.32
134,10-May-10,NO 15/9-F-14 H,238.393,106.594,190.82,0.0,63.17,47.57,90.76,13.93,2832.32,402525.76,2779.43
135,11-May-10,NO 15/9-F-14 H,238.563,106.604,191.27,0.0,64.41,47.29,91.21,13.63,2840.84,403412.75,2783.22
136,12-May-10,NO 15/9-F-14 H,238.938,106.615,191.75,0.0,64.95,47.19,91.38,13.58,2819.18,388630.98,2785.05
137,13-May-10,NO 15/9-F-14 H,242.157,106.57799999999999,193.04,0.0,59.09,49.12,88.9,15.83,2233.43,321080.8,2119.03
138,14-May-10,NO 15/9-F-14 H,240.03,106.63799999999999,193.06,0.0,65.33,46.97,90.46,13.62,2805.15,402508.65,2648.69
139,15-May-10,NO 15/9-F-14 H,240.27700000000002,106.648,193.46,0.0,65.25,46.82,91.43,13.43,2824.14,403614.57,2778.74
140,16-May-10,NO 15/9-F-14 H,240.65200000000002,106.65799999999999,193.88,0.0,67.27,46.77,91.94,13.35,2817.07,402721.5,2633.91
141,17-May-10,NO 15/9-F-14 H,240.928,106.67,194.39,0.0,69.34,46.53,92.03,13.1,2831.56,404825.38,2945.57
142,18-May-10,NO 15/9-F-14 H,241.327,106.68,194.88,0.0,70.25,46.45,92.17,13.01,2834.19,404854.08,3202.2
143,19-May-10,NO 15/9-F-14 H,241.96400000000003,106.68700000000001,195.3,0.0,68.73,46.67,92.08,13.25,2849.42,407374.39,3049.57
144,20-May-10,NO 15/9-F-14 H,242.49200000000002,106.693,195.68,0.0,67.99,46.81,92.35,13.38,2825.13,403710.79,2976.1
145,21-May-10,NO 15/9-F-14 H,242.929,106.70100000000001,196.1,0.0,68.17,46.83,92.29,13.39,2812.28,403047.36,2857.42
146,22-May-10,NO 15/9-F-14 H,243.451,106.708,196.6,0.0,68.12,46.85,92.5,13.42,2800.58,404666.48,2855.22
147,23-May-10,NO 15/9-F-14 H,243.872,106.71700000000001,197.07,0.0,68.93,46.8,92.51,13.34,2808.39,401629.78,2798.98
148,24-May-10,NO 15/9-F-14 H,244.294,106.72399999999999,197.53,0.0,69.69,46.76,92.11,13.29,2814.61,402992.06,2804.14
149,25-May-10,NO 15/9-F-14 H,244.665,106.73200000000001,198.01,0.0,70.97,46.65,91.98,13.17,2821.87,404143.03,2933.93
150,26-May-10,NO 15/9-F-14 H,245.10299999999998,106.738,198.41,0.0,71.16,46.69,92.28,13.2,2817.92,402764.22,3112.21
151,27-May-10,NO 15/9-F-14 H,245.399,106.74,198.74,0.0,71.18,46.66,92.13,13.18,2755.1,394519.14,2702.56
152,28-May-10,NO 15/9-F-14 H,247.975,106.71799999999999,198.91,0.0,65.78,49.07,92.22,15.61,2534.63,361765.59,2162.27
153,29-May-10,NO 15/9-F-14 H,245.737,106.73299999999999,199.02,0.0,70.23,46.72,92.27,13.26,2778.79,394752.36,3125.92
154,30-May-10,NO 15/9-F-14 H,246.829,106.72399999999999,198.88,0.0,67.33,47.95,91.88,14.41,2649.13,371374.08,2993.44
155,31-May-10,NO 15/9-F-14 H,259.125,106.583,197.86,0.0,42.27,61.26,91.87,28.09,1602.66,220359.45,1668.46
156,01-Jun-10,NO 15/9-F-14 H,257.85900000000004,106.60600000000001,198.92,0.0,46.69,58.94,91.79,25.92,1858.55,260175.06,1298.1
157,02-Jun-10,NO 15/9-F-14 H,248.967,106.71799999999999,200.19,0.0,62.17,48.77,92.01,15.33,2696.52,380985.04,2991.67
158,03-Jun-10,NO 15/9-F-14 H,247.90099999999998,106.735,200.2,0.0,66.38,47.71,92.84,14.22,2735.25,388901.37,2971.34
159,04-Jun-10,NO 15/9-F-14 H,247.78099999999998,106.75399999999999,200.79,0.0,71.01,46.99,92.86,13.47,2773.45,394726.73,2948.37
160,05-Jun-10,NO 15/9-F-14 H,247.80900000000003,106.766,201.33,0.0,76.64,46.48,92.34,12.94,2810.65,401083.64,3466.63
161,06-Jun-10,NO 15/9-F-14 H,248.16099999999997,106.773,201.65,0.0,76.69,46.51,92.77,12.96,2800.79,399978.92,3351.18
162,07-Jun-10,NO 15/9-F-14 H,249.356,106.764,201.68,0.0,66.78,47.68,93.04,14.16,2696.27,386090.76,3162.89
163,08-Jun-10,NO 15/9-F-14 H,249.636,106.757,201.78,0.0,65.26,47.86,92.98,14.36,2676.08,382028.25,3139.95
164,09-Jun-10,NO 15/9-F-14 H,249.523,106.755,201.83,0.0,65.9,47.7,93.03,14.2,2678.05,382530.29,2962.48
165,10-Jun-10,NO 15/9-F-14 H,249.541,106.75299999999999,201.92,0.0,66.16,47.62,93.11,14.12,2676.31,374324.71,3077.46
166,11-Jun-10,NO 15/9-F-14 H,249.543,106.75,201.72,0.0,66.15,47.83,93.01,14.32,2625.55,374541.53,3194.64
167,12-Jun-10,NO 15/9-F-14 H,249.582,106.74799999999999,201.69,0.0,66.27,47.89,92.26,14.4,2612.81,373944.07,3311.37
168,13-Jun-10,NO 15/9-F-14 H,249.59900000000002,106.74600000000001,201.69,0.0,66.29,47.91,92.9,14.42,2623.48,374702.75,2951.56
169,14-Jun-10,NO 15/9-F-14 H,249.998,106.74,201.83,0.0,64.46,48.17,93.0,14.72,2597.55,371658.0,3446.49
170,15-Jun-10,NO 15/9-F-14 H,250.38299999999998,106.729,201.34,0.0,62.25,49.05,93.0,15.63,2534.0,362746.4,3521.41
171,16-Jun-10,NO 15/9-F-14 H,250.967,106.72,200.96,0.0,60.23,50.0,92.81,16.61,2486.32,356111.93,3385.78
172,17-Jun-10,NO 15/9-F-14 H,251.06400000000002,106.71799999999999,200.61,0.0,60.12,50.45,92.88,17.05,2495.41,357432.08,3428.13
173,18-Jun-10,NO 15/9-F-14 H,251.19400000000002,106.71600000000001,201.35,0.0,60.31,49.84,92.43,16.44,2489.74,357146.72,3365.68
174,19-Jun-10,NO 15/9-F-14 H,255.798,106.65299999999999,201.1,0.0,51.98,54.7,90.78,21.16,1957.44,283896.95,2711.91
175,20-Jun-10,NO 15/9-F-14 H,250.707,106.713,201.23,0.0,60.55,49.48,92.56,16.29,2452.14,350053.6,3554.23
176,21-Jun-10,NO 15/9-F-14 H,250.93,106.715,201.37,0.0,59.85,49.56,92.96,16.38,2444.37,348878.74,3525.34
177,22-Jun-10,NO 15/9-F-14 H,251.023,106.71,201.54,0.0,59.68,49.48,92.7,16.45,2427.99,347999.53,3489.24
178,23-Jun-10,NO 15/9-F-14 H,251.075,106.70700000000001,201.7,0.0,59.82,49.38,91.81,16.24,2422.22,347806.75,3496.94
179,24-Jun-10,NO 15/9-F-14 H,250.91,106.7,201.3,0.0,59.65,49.61,92.65,16.44,2423.79,343279.56,3496.33
180,25-Jun-10,NO 15/9-F-14 H,250.77200000000002,106.69200000000001,201.42,0.0,59.64,49.35,92.95,16.18,2396.54,344715.38,3386.38
181,26-Jun-10,NO 15/9-F-14 H,250.90400000000002,106.689,201.04,0.0,59.72,49.86,93.06,16.71,2395.14,342561.46,3395.83
182,27-Jun-10,NO 15/9-F-14 H,250.91299999999998,106.685,201.01,0.0,59.63,49.9,92.32,16.77,2387.86,343058.41,3390.72
183,28-Jun-10,NO 15/9-F-14 H,251.071,106.686,200.4,0.0,59.6,50.67,91.92,17.53,2380.72,342371.26,3396.15
184,29-Jun-10,NO 15/9-F-14 H,251.2,106.686,200.9,0.0,59.76,50.3,92.53,17.15,2379.63,342137.65,3366.91
185,30-Jun-10,NO 15/9-F-14 H,251.29,106.68299999999999,200.86,0.0,59.74,50.43,93.13,17.28,2375.2,340709.26,3395.81
186,01-Jul-10,NO 15/9-F-14 H,251.27599999999998,106.678,200.82,0.0,59.86,50.46,90.76,17.33,2370.07,340847.55,3414.0
187,02-Jul-10,NO 15/9-F-14 H,252.57299999999998,106.666,200.94,0.0,57.34,51.63,91.09,18.53,2298.14,331205.23,3334.67
188,03-Jul-10,NO 15/9-F-14 H,262.27099999999996,106.52799999999999,198.48,0.0,41.34,63.79,91.41,30.72,1907.63,279405.31,2916.15
189,04-Jul-10,NO 15/9-F-14 H,263.064,106.477,199.11,0.0,39.87,63.95,90.34,30.99,1834.07,266509.39,2736.46
190,05-Jul-10,NO 15/9-F-14 H,263.652,106.461,197.27,0.0,39.12,66.38,91.13,33.44,1800.02,261444.2,2673.75
191,06-Jul-10,NO 15/9-F-14 H,263.415,106.46,198.21,0.0,39.41,65.2,92.25,32.24,1793.18,263113.49,2707.0
